Confirmed Data,Member ID,Transit Agency Name,City,State,Country,New 2020 Data,Last Data Submission,fleetid,Mode Code,Mode Name,Year Built,Status,Manufacturer Code,Manufacturer Name,Model,Vehicle Type,Vehicle Type Name,Wheelchair Accessible,Vehicle Floor Height,On-vehicle Accessibility Equipment,Platform Height,Platform Accessibility Equipment,"Seats, Number of",Length in Feet,Width in Inches,Power Type Code,Power Type Name,Engine Manufacturer Code,Engine Manufacturer Name,Amount Paid per Vehicle,"Total Vehicles, Number of","Active Vehicles,  Number of","Rehabilitated Vehicles, Number of","Vehicles to be Rehabilitated, Number of",CanadianIndex
Yes,60571,"Los Alamos County, Atomic City Transit ",Los Alamos ,NM,U.S.,Yes,2020,12130,MB,Bus,2011.00,A,ABI,Advanced Bus Industries,SOM 21,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Ramp,None,None,13.00,21.00,96.00,GA,Gasoline,CH,Chrysler,,1.00,1.00,0.00,0.00,
Yes,60571,"Los Alamos County, Atomic City Transit ",Los Alamos ,NM,U.S.,Yes,2020,12128,MB,Bus,2011.00,A,GLV,Glaval Industries,STARTRAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,19.00,25.00,96.00,GA,Gasoline,FO,Ford,,1.00,1.00,0.00,0.00,
Yes,60571,"Los Alamos County, Atomic City Transit ",Los Alamos ,NM,U.S.,Yes,2020,11775,MB,Bus,2010.00,A,EDN,ElDorado-National,PASSPORT,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,28.00,34.00,96.00,DF,Diesel fuel,CV,Chevrolet,,2.00,2.00,0.00,0.00,
Yes,60571,"Los Alamos County, Atomic City Transit ",Los Alamos ,NM,U.S.,Yes,2020,11776,MB,Bus,2010.00,A,NFA,New Flyer of America,D40LFR,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,39.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,,1.00,1.00,0.00,0.00,
Yes,60571,"Los Alamos County, Atomic City Transit ",Los Alamos ,NM,U.S.,Yes,2020,11779,MB,Bus,2010.00,A,BRA,Braun Corporation,ENTERVAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Ramp,None,None,5.00,18.00,96.00,GA,Gasoline,DO,Dodge,,1.00,1.00,0.00,0.00,
Yes,60571,"Los Alamos County, Atomic City Transit ",Los Alamos ,NM,U.S.,Yes,2020,11783,MB,Bus,2009.00,A,FRD,Ford Motor Corporation,ECONOLINE,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",No,High,None,None,None,12.00,22.00,96.00,GA,Gasoline,FO,Ford,,1.00,1.00,0.00,0.00,
Yes,60571,"Los Alamos County, Atomic City Transit ",Los Alamos ,NM,U.S.,Yes,2020,11781,MB,Bus,2002.00,A,BBB,Blue Bird Corporation,SCHOOL,Buss,"Bus, suburban (>=27'6"", 1 door, no luggage bays)",No,High,None,None,None,66.00,40.00,96.00,GA,Gasoline,CV,Chevrolet,,1.00,1.00,0.00,0.00,
Yes,60571,"Los Alamos County, Atomic City Transit ",Los Alamos ,NM,U.S.,Yes,2020,11780,MB,Bus,2001.00,A,BBB,Blue Bird Corporation,SCHOOL,Buss,"Bus, suburban (>=27'6"", 1 door, no luggage bays)",No,High,None,None,None,66.00,40.00,96.00,GA,Gasoline,CV,Chevrolet,,2.00,2.00,0.00,0.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,9627,DR,Demand Response,2010.00,P,FRD,Ford Motor Corporation,UNKNOWN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,18.00,24.00,96.00,GA,Gasoline,FO,Ford,"$65,000.00",6.00,0.00,0.00,0.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,9626,DR,Demand Response,2010.00,P,EDN,ElDorado-National,AEROTECH,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,18.00,25.00,96.00,GA,Gasoline,FO,Ford,"$75,000.00",1.00,0.00,0.00,0.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,9625,DR,Demand Response,2010.00,P,FRD,Ford Motor Corporation,MINIVAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Ramp,None,None,5.00,18.00,96.00,GA,Gasoline,FO,Ford,"$40,000.00",2.00,0.00,0.00,0.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,9624,DR,Demand Response,2008.00,A,STR,Starcraft Automotive Group,ALLSTAR,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,18.00,24.00,96.00,GA,Gasoline,FO,Ford,"$70,000.00",3.00,3.00,0.00,0.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,8537,DR,Demand Response,2008.00,A,STR,Starcraft Automotive Group,ALLSTAR,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,9.00,20.00,96.00,GA,Gasoline,FO,Ford,"$69,000.00",2.00,2.00,0.00,0.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,8536,DR,Demand Response,2008.00,A,STR,Starcraft Automotive Group,ALLSTAR,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,18.00,24.00,96.00,GA,Gasoline,FO,Ford,"$69,000.00",2.00,2.00,0.00,0.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,9623,DR,Demand Response,2007.00,A,STR,Starcraft Automotive Group,ALLSTAR,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,25.00,24.00,96.00,GA,Gasoline,FO,Ford,"$70,000.00",1.00,1.00,0.00,0.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,8538,DR,Demand Response,2005.00,A,EDN,ElDorado-National,AEROTECH,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,18.00,25.00,96.00,BD,Biodiesel,FO,Ford,"$55,000.00",1.00,1.00,0.00,0.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,9628,MB,Bus,2011.00,P,OBI,Orion Bus Industries,VII,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,35.00,40.00,102.00,CN,Compressed natural gas,CU,Cummins,"$450,000.00",2.00,0.00,0.00,0.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,9629,MB,Bus,2011.00,P,OBI,Orion Bus Industries,VII,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,35.00,40.00,102.00,DF,Diesel fuel,CU,Cummins,"$400,000.00",2.00,0.00,0.00,0.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,9620,MB,Bus,2009.00,A,NAB,North American Bus Industries (formerly Ikarus USA),35 LFW,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,20.00,35.00,102.00,DF,Diesel fuel,CU,Cummins,"$320,000.00",4.00,4.00,0.00,0.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,9619,MB,Bus,2009.00,A,NAB,North American Bus Industries (formerly Ikarus USA),NABI 35-LFW,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,27.00,35.00,102.00,CN,Compressed natural gas,CU,Cummins,"$382,000.00",3.00,3.00,0.00,0.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,9621,MB,Bus,2008.00,A,BBC,Brown Boveri Canada,XCEL,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,High,Lift,None,None,36.00,35.00,96.00,DF,Diesel fuel,CU,Cummins,"$240,000.00",2.00,2.00,0.00,0.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,8546,MB,Bus,2008.00,A,GLV,Glaval Industries,TITAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,27.00,27.00,96.00,BD,Biodiesel,GM,General Motors,"$137,000.00",2.00,2.00,0.00,0.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,8547,MB,Bus,2008.00,A,GLV,Glaval Industries,TITAN,Buss,"Bus, suburban (>=27'6"", 1 door, no luggage bays)",Yes,High,Lift,None,None,33.00,33.00,96.00,BD,Biodiesel,GM,General Motors,"$109,000.00",3.00,3.00,0.00,0.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,8548,MB,Bus,2008.00,A,EDN,ElDorado-National,AEROTECH,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,18.00,25.00,96.00,BD,Biodiesel,FO,Ford,"$65,000.00",2.00,2.00,0.00,0.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,8545,MB,Bus,2006.00,A,GLV,Glaval Industries,TITAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,None,27.00,27.00,96.00,CN,Compressed natural gas,AE,Associated Equipment Company,"$137,000.00",4.00,4.00,0.00,0.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,8374,MB,Bus,2005.00,A,BBC,Brown Boveri Canada,XCEL,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,High,Lift,None,None,35.00,35.00,102.00,DF,Diesel fuel,CP,Caterpillar,"$220,000.00",5.00,5.00,0.00,0.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,8539,MB,Bus,2004.00,A,CCC,Cable Car Concepts,TROLLEY,Busr,"Bus, trolley replica (any length, design imitates streetcar)",Yes,High,Lift,None,None,35.00,40.00,102.00,CN,Compressed natural gas,JD,John Deere,"$250,000.00",2.00,2.00,0.00,0.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,8542,MB,Bus,2002.00,A,BBC,Brown Boveri Canada,CSRE,Buss,"Bus, suburban (>=27'6"", 1 door, no luggage bays)",Yes,High,Lift,None,None,34.00,34.00,102.00,CN,Compressed natural gas,JD,John Deere,"$220,000.00",2.00,2.00,0.00,0.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,8549,MB,Bus,2000.00,A,OTC,Oshkosh Truck Corporation,CLASSIC AMERICAN TROLLEY,Busr,"Bus, trolley replica (any length, design imitates streetcar)",Yes,High,Lift,None,None,28.00,28.00,96.00,CN,Compressed natural gas,CU,Cummins,"$28,880.00",4.00,4.00,2.00,2.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,8541,MB,Bus,1999.00,A,BBC,Brown Boveri Canada,CSRE,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,High,Lift,None,None,34.00,34.00,102.00,CN,Compressed natural gas,JD,John Deere,"$200,000.00",1.00,1.00,0.00,0.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,9622,MB,Bus,1996.00,A,BBC,Brown Boveri Canada,UNKNOWN,Bust,"Bus, transit (>=27'6"", 2 doors)",No,High,None,None,None,36.00,40.00,96.00,BD,Biodiesel,CU,Cummins,"$95,000.00",1.00,1.00,0.00,0.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,8544,MB,Bus,1993.00,A,BBC,Brown Boveri Canada,UNKNOWN,Bust,"Bus, transit (>=27'6"", 2 doors)",No,High,None,None,None,40.00,40.00,96.00,DF,Diesel fuel,CU,Cummins,"$95,000.00",1.00,1.00,0.00,0.00,
,67559,Tahoe Transportation District,Stateline,NV,U.S.,No,,8543,MB,Bus,1993.00,A,AAI,Allen-Ashley,TROLLEY,Busr,"Bus, trolley replica (any length, design imitates streetcar)",Yes,High,Lift,None,None,25.00,35.00,96.00,BD,Biodiesel,FO,Ford,"$100,000.00",1.00,1.00,0.00,0.00,
,67946,McCormick Area Transit,McCormick,SC,U.S.,No,,11659,DR,Demand Response,2009.00,A,FRD,Ford Motor Corporation,CUTAWAY,Buss,"Bus, suburban (>=27'6"", 1 door, no luggage bays)",Yes,High,Lift,Both,Both,20.00,35.00,60.00,BD,Biodiesel,AE,Associated Equipment Company,,12.00,12.00,0.00,0.00,
Yes,74533,AirTrain JFK,Jamaica,NY,U.S.,Yes,2020,15574,OR,Other Rail,2003.00,A,BOM,Bombardier Corporation,INNOVIA METRO MARK II,Car10,"Rail car, non-articulated, 1 level, 0 cabs",Yes,High,None,High,None,26.00,58.00,126.00,EP,Electric propulsion (third rail or catenary),NE,no engine,"$2,100,000.00",32.00,32.00,0.00,0.00,
Yes,75087,Mountain Line Transit Authority,Morgantown,WV,U.S.,Yes,2020,16469,DR,Demand Response,2019.00,A,DTD,"Dodge Division, Chrysler Corporation",GRAND CARAVAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Ramp,Low,Ramp,5.00,17.00,79.00,GA,Gasoline,DO,Dodge,,3.00,3.00,0.00,0.00,
Yes,75087,Mountain Line Transit Authority,Morgantown,WV,U.S.,Yes,2020,16467,DR,Demand Response,2018.00,A,DTD,"Dodge Division, Chrysler Corporation",GRAND CARAVAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Ramp,Low,Ramp,5.00,17.00,79.00,GA,Gasoline,DO,Dodge,,1.00,1.00,0.00,0.00,
Yes,75087,Mountain Line Transit Authority,Morgantown,WV,U.S.,Yes,2020,16466,DR,Demand Response,2017.00,A,DTD,"Dodge Division, Chrysler Corporation",GRAND CARAVAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Ramp,Low,Ramp,5.00,17.00,79.00,GA,Gasoline,DO,Dodge,,1.00,1.00,0.00,0.00,
Yes,75087,Mountain Line Transit Authority,Morgantown,WV,U.S.,Yes,2020,12111,DR,Demand Response,2011.00,A,FRD,Ford Motor Corporation,VAN/CUTAWAY,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Lift,None,None,12.00,19.00,95.00,GA,Gasoline,FO,Ford,"$49,000.00",2.00,1.00,0.00,0.00,
Yes,75087,Mountain Line Transit Authority,Morgantown,WV,U.S.,Yes,2020,12112,DR,Demand Response,2009.00,A,FRD,Ford Motor Corporation,E-350 ECON BRAU,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Lift,None,None,10.00,23.00,91.00,GA,Gasoline,FO,Ford,"$54,000.00",1.00,0.00,0.00,0.00,
Yes,75087,Mountain Line Transit Authority,Morgantown,WV,U.S.,Yes,2020,16255,MB,Bus,2019.00,A,CMC,Champion Bus,E450,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,Lift,21.00,24.00,91.00,GA,Gasoline,FO,Ford,"$84,000.00",7.00,7.00,0.00,0.00,
Yes,75087,Mountain Line Transit Authority,Morgantown,WV,U.S.,Yes,2020,16254,MB,Bus,2018.00,A,STR,Starcraft Automotive Group,E450,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,Lift,21.00,24.00,91.00,GA,Gasoline,FO,Ford,"$82,000.00",5.00,5.00,0.00,0.00,
Yes,75087,Mountain Line Transit Authority,Morgantown,WV,U.S.,Yes,2020,14372,MB,Bus,2015.00,A,ECO,Elkhart Coach,E450,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,None,Lift,21.00,25.00,91.00,GA,Gasoline,FO,Ford,"$79,215.00",9.00,7.00,0.00,0.00,
Yes,75087,Mountain Line Transit Authority,Morgantown,WV,U.S.,Yes,2020,13804,MB,Bus,2014.00,A,GIL,Gillig Corporation,LOW FLOOR BUS,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,High,Ramp,Both,Both,32.00,35.00,102.00,DF,Diesel fuel,CU,Cummins,,4.00,4.00,0.00,0.00,
Yes,75087,Mountain Line Transit Authority,Morgantown,WV,U.S.,Yes,2020,13803,MB,Bus,2014.00,A,GIL,Gillig Corporation,LOW FLOOR BUS,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,High,Ramp,Both,Both,26.00,29.00,102.00,DF,Diesel fuel,CU,Cummins,,1.00,1.00,0.00,0.00,
Yes,75087,Mountain Line Transit Authority,Morgantown,WV,U.S.,Yes,2020,12105,MB,Bus,2012.00,A,CMC,Champion Bus,HIGH FLOOR BUS,Buss,"Bus, suburban (>=27'6"", 1 door, no luggage bays)",Yes,High,Lift,None,None,23.00,30.00,96.00,DF,Diesel fuel,IN,International/Navistar,"$138,000.00",1.00,0.00,0.00,0.00,
Yes,75087,Mountain Line Transit Authority,Morgantown,WV,U.S.,Yes,2020,12110,MB,Bus,2011.00,A,CMC,Champion Bus,HIGH FLOOR BUS,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,High,Lift,None,None,23.00,30.00,96.00,DF,Diesel fuel,IN,International/Navistar,"$138,000.00",1.00,0.00,0.00,0.00,
Yes,75087,Mountain Line Transit Authority,Morgantown,WV,U.S.,Yes,2020,12108,MB,Bus,2011.00,A,CMC,Champion Bus,BUS,Buss,"Bus, suburban (>=27'6"", 1 door, no luggage bays)",Yes,High,Lift,None,None,20.00,32.00,96.00,DF,Diesel fuel,IN,International/Navistar,,1.00,0.00,0.00,0.00,
Yes,75087,Mountain Line Transit Authority,Morgantown,WV,U.S.,Yes,2020,12100,MB,Bus,2010.00,A,GIL,Gillig Corporation,LOW FLOOR BUS,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,26.00,29.00,102.00,DF,Diesel fuel,CU,Cummins,"$359,000.00",3.00,3.00,0.00,0.00,
Yes,75087,Mountain Line Transit Authority,Morgantown,WV,U.S.,Yes,2020,12106,MB,Bus,2009.00,A,GIL,Gillig Corporation,LOW FLOOR BUS,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,None,None,31.00,35.00,102.00,DF,Diesel fuel,CU,Cummins,"$325,000.00",7.00,6.00,0.00,1.00,
Yes,75087,Mountain Line Transit Authority,Morgantown,WV,U.S.,Yes,2020,15390,MB,Bus,2009.00,A,CMC,Champion Bus,E450,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Both,Both,10.00,23.00,91.00,GA,Gasoline,FO,Ford,,1.00,0.00,0.00,0.00,
Yes,75087,Mountain Line Transit Authority,Morgantown,WV,U.S.,Yes,2020,15388,MB,Bus,2000.00,A,FRC,Freightliner Corporation,TROLLEY,Busr,"Bus, trolley replica (any length, design imitates streetcar)",Yes,High,Lift,Both,Both,29.00,32.00,91.00,DF,Diesel fuel,IN,International/Navistar,,2.00,1.00,0.00,0.00,
,76246,Central Texas Rural Transit District,Coleman,TX,U.S.,No,2013,12066,MB,Bus,2012.00,A,NCC,National Coach Corporation,CHALLENGER,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Low,None,19.00,25.00,96.00,GA,Gasoline,FO,Ford,"$70,000.00",4.00,4.00,0.00,0.00,
,76246,Central Texas Rural Transit District,Coleman,TX,U.S.,No,2013,12068,MB,Bus,2012.00,A,NCC,National Coach Corporation,CHALLENGER,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Low,None,21.00,25.00,96.00,GA,Gasoline,FO,Ford,"$70,000.00",1.00,1.00,0.00,0.00,
,76246,Central Texas Rural Transit District,Coleman,TX,U.S.,No,2013,12065,MB,Bus,2011.00,A,NCC,National Coach Corporation,CHALLENGER,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Low,None,19.00,25.00,96.00,GA,Gasoline,FO,Ford,"$70,000.00",2.00,2.00,0.00,0.00,
,76246,Central Texas Rural Transit District,Coleman,TX,U.S.,No,2013,12067,MB,Bus,2011.00,A,NCC,National Coach Corporation,DEFENDER,Buss,"Bus, suburban (>=27'6"", 1 door, no luggage bays)",Yes,High,Lift,Low,None,26.00,31.00,95.00,GA,Gasoline,FO,Ford,"$83,000.00",1.00,1.00,0.00,0.00,
,76246,Central Texas Rural Transit District,Coleman,TX,U.S.,No,2013,12063,MB,Bus,2010.00,A,NCC,National Coach Corporation,CHALLENGER,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Low,None,21.00,25.00,96.00,GA,Gasoline,CV,Chevrolet,"$70,000.00",4.00,4.00,0.00,0.00,
,76246,Central Texas Rural Transit District,Coleman,TX,U.S.,No,2013,12061,MB,Bus,2009.00,A,NCC,National Coach Corporation,CHALLENGER,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Low,None,19.00,25.00,96.00,GA,Gasoline,FO,Ford,"$70,000.00",22.00,22.00,0.00,0.00,
,76246,Central Texas Rural Transit District,Coleman,TX,U.S.,No,2013,12060,MB,Bus,2009.00,A,NCC,National Coach Corporation,CHALLENGER,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Low,None,13.00,25.00,96.00,GA,Gasoline,FO,Ford,"$70,000.00",10.00,10.00,0.00,0.00,
,76246,Central Texas Rural Transit District,Coleman,TX,U.S.,No,2013,12062,MB,Bus,2009.00,A,NCC,National Coach Corporation,CHALLENGER,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Low,None,21.00,25.00,96.00,GA,Gasoline,CV,Chevrolet,"$70,000.00",2.00,2.00,0.00,0.00,
,76246,Central Texas Rural Transit District,Coleman,TX,U.S.,No,2013,12059,MB,Bus,2008.00,A,NCC,National Coach Corporation,E350 CUTAWAY BUS,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Low,None,15.00,25.00,96.00,GA,Gasoline,FO,Ford,"$70,000.00",7.00,7.00,0.00,0.00,
,76246,Central Texas Rural Transit District,Coleman,TX,U.S.,No,2013,12064,MB,Bus,2008.00,A,NCC,National Coach Corporation,ARBOC,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Ramp,Low,None,14.00,25.00,96.00,GA,Gasoline,CV,Chevrolet,"$90,000.00",3.00,3.00,0.00,0.00,
,76246,Central Texas Rural Transit District,Coleman,TX,U.S.,No,2013,12072,MB,Bus,2007.00,A,UNK,Unknown,GOSHEN TYPE II,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Low,None,21.00,25.00,96.00,GA,Gasoline,FO,Ford,"$70,000.00",1.00,1.00,0.00,0.00,
,76246,Central Texas Rural Transit District,Coleman,TX,U.S.,No,2013,12070,MB,Bus,2006.00,A,NCC,National Coach Corporation,E450 GOSHEN COACH II,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Low,None,14.00,25.00,96.00,GA,Gasoline,FO,Ford,"$60,000.00",1.00,1.00,0.00,0.00,
,76246,Central Texas Rural Transit District,Coleman,TX,U.S.,No,2013,12069,MB,Bus,2004.00,A,CMC,Champion Bus,ELDORADO NATIONAL,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Low,None,21.00,25.00,96.00,GA,Gasoline,FO,Ford,"$61,000.00",1.00,1.00,0.00,0.00,
,76246,Central Texas Rural Transit District,Coleman,TX,U.S.,No,2013,12071,MB,Bus,2003.00,A,UNK,Unknown,GOSHEN TYPE III,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Low,None,21.00,25.00,96.00,GA,Gasoline,FO,Ford,"$70,000.00",1.00,1.00,0.00,0.00,
,76246,Central Texas Rural Transit District,Coleman,TX,U.S.,No,2013,12073,MB,Bus,2002.00,A,UNK,Unknown,GOSHEN TYPE III,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Low,None,16.00,25.00,96.00,GA,Gasoline,FO,Ford,"$70,000.00",1.00,1.00,0.00,0.00,
,76446,Citylink Edmond,Edmond,OK,U.S.,No,2019,15610,MB,Bus,2017.00,A,DIA,Diamond Coach Corporation,VIP 2800,Buss,"Bus, suburban (>=27'6"", 1 door, no luggage bays)",Yes,High,Lift,Both,Both,22.00,28.00,96.00,GA,Gasoline,AE,Associated Equipment Company,,2.00,2.00,0.00,0.00,
,76446,Citylink Edmond,Edmond,OK,U.S.,No,2019,15611,MB,Bus,2017.00,A,DTD,"Dodge Division, Chrysler Corporation",CARAVAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Ramp,None,Ramp,5.00,18.00,72.00,GA,Gasoline,DO,Dodge,,2.00,2.00,0.00,0.00,
,76446,Citylink Edmond,Edmond,OK,U.S.,No,2019,14885,MB,Bus,2016.00,A,GLV,Glaval Industries,UNIVERSAL AIRPORTER,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Both,Both,19.00,25.00,140.00,PG,Propane & gasoline,FO,Ford,,3.00,3.00,0.00,0.00,
,76446,Citylink Edmond,Edmond,OK,U.S.,No,2019,12722,MB,Bus,2011.00,A,GLV,Glaval Industries,ENTOURAGE,Busi,"Bus, intercity (>=32'6"", 1 door, luggage bays)",Yes,High,Lift,Both,Both,29.00,33.00,140.00,LN,Liquified natural gas,FO,Ford,,1.00,1.00,0.00,0.00,
,76446,Citylink Edmond,Edmond,OK,U.S.,No,2019,12721,MB,Bus,2011.00,A,GLV,Glaval Industries,UNIVERSAL AIRPORTER,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Both,Both,19.00,25.00,140.00,LN,Liquified natural gas,FO,Ford,,1.00,1.00,0.00,0.00,
,76446,Citylink Edmond,Edmond,OK,U.S.,No,2019,12719,MB,Bus,2009.00,A,GLV,Glaval Industries,TITAN,Busi,"Bus, intercity (>=32'6"", 1 door, luggage bays)",Yes,High,Lift,Both,Both,30.00,38.00,140.00,DF,Diesel fuel,CV,Chevrolet,,1.00,1.00,0.00,0.00,
,76446,Citylink Edmond,Edmond,OK,U.S.,No,2019,12718,MB,Bus,2009.00,A,GLV,Glaval Industries,UNIVERSAL AIRPORTER,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,High,Lift,Both,Both,19.00,25.00,140.00,PG,Propane & gasoline,FO,Ford,,2.00,2.00,0.00,0.00,
,84022,Mountain Rides Transportation Authority,Ketchum,ID,U.S.,No,2016,12252,DR,Demand Response,2010.00,A,DTD,"Dodge Division, Chrysler Corporation",AMERIVAN,Sveh,"Small vehicle (<27'6"", minibus, van, car, SUV)",Yes,Low,Ramp,None,None,6.00,17.00,72.00,GA,Gasoline,DO,Dodge,"$36,925.00",1.00,1.00,0.00,0.00,
,84022,Mountain Rides Transportation Authority,Ketchum,ID,U.S.,No,2016,14221,MB,Bus,2015.00,A,GIL,Gillig Corporation,LOW FLOOR,Bust,"Bus, transit (>=27'6"", 2 doors)",Yes,Low,Ramp,Both,Both,34.00,35.00,102.00,DF,Diesel fuel,CU,Cummins,"$395,000.00",1.00,1.00,0.00,0.00,
,84022,Mountain Rides Transportation Authority,Ketchum,ID,U.S.,No,2016,12233,MB,Bus,2014.00,A,GIL,Gillig Corporation,LOWFLOOR,Buss,"Bus, suburban (>=27'6"", 1 door, no luggage bays)",Yes,Low,Ramp,Both,None,34.00,35.00,102.00,DF,Diesel fuel,CU,Cummins,,1.00,1.00,0.00,0.00,
,84022,Mountain Rides Transportation Authority,Ketchum,ID,U.S.,No,2016,12783,MB,Bus,2012.00,A,INT,International Bus and Truck Division of Navistar,HIGH FLOOR,Buss,"Bus, suburban (>=27'6"", 1 door, no luggage bays)",Yes,High,Lift,None,None,24.00,31.00,101.00,DF,Diesel fuel,IN,International/Navistar,"$125,000.00",1.00,1.00,0.00,0.00,
