Agency,City,State,Legacy NTD ID,NTD ID,Organization Type,Reporter Type,Primary UZA Population,Agency VOMS,Mode,TOS,Mode VOMS,Fuel/Energy Used:,Diesel (gal),Diesel (gal) Questionable,Gasoline (gal),Gasoline (gal) Questionable,Liquefied Petroleum Gas (gal equivalent),Liquefied Petroleum Gas (gal equivalent) Questionable,Compressed Natural Gas (gal equivalent),Compressed Natural Gas (gal equivalent) Questionable,Bio-Diesel (gal),Bio-Diesel (gal) Questionable,Other Fuel (gal/gal equivalent),Other Fuel (gal/gal equivalent) Questionable,Electric Propulsion (kwh),Electric Propulsion (kwh) Questionable,Electric Battery (kwh),Electric Battery (kwh) Questionable,Miles Traveled by Vehicles Fueled by:,Diesel,Diesel Questionable,Gasoline,Gasoline Questionable,Liquefied Petroleum Gas,Liquefied Petroleum Gas Questionable,Compressed Natural Gas,Compressed Natural Gas Questionable,Other Fuel,Other Fuel Questionable,Electric Propulsion,Electric Propulsion Questionable,Electric Battery,Electric Battery Questionable,Miles per Gallon/KwH:,Diesel (mpg),Diesel (mpg) Questionable,Gasoline (mpg),Gasoline (mpg) Questionable,Liquefied Petroleum Gas (mpg),Liquefied Petroleum Gas (mpg) Questionable,Compressed Natural Gas (mpg),Compressed Natural Gas (mpg) Questionable,Other Fuel (mpg),Other Fuel (mpg) Questionable,Electric Propulsion (mi/kwh),Electric Propulsion (mi/kwh) Questionable,Electric Battery (mi/kwh),Electric Battery (mi/kwh) Questionable,Any data questionable?,,,1
"Lake Erie Transportation Commission, dba: Lake Erie Transit",Monroe,MI,,50522,Independent Public Agency or Authority of Transit Service,Full Reporter,"51,240",25,MB, DO , 8 ,,"66,674",,0,,0,,0,,0,,0,,0,,0,,,"765,072",,0,,0,,0,,0,,0,,0,,,11.47,,,,,,,,,,,,,,No,,,
"City of Montgomery, dba: The M (Montgomery Area Transit System)",Montgomery,AL,4044,40044,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"263,907",25,DR, DO , 6 ,,"1,470",,"45,265",,0,,0,,0,,0,,0,,0,,,"631,184",,"639,551",,0,,0,,0,,0,,0,,,429.38,,14.13,,,,,,,,,,,,No,,,
Connecticut Department of Transportation - CTTransit New Britain -Dattco.,New Britain,CT,1045,10045,Private Provider Reporting on Behalf of a Public Entity,Full Reporter,"924,859",25,MB, PT , 5 ,,"55,791",,0,,0,,0,,0,,0,,0,,0,,,"202,136",,0,,0,,0,,0,,0,,0,,,3.62,,,,,,,,,,,,,,No,,,
"Charlotte County Government, dba: Charlotte County Transit Division",Punta Gorda,FL,4129,40129,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"169,541",25,DR, DO , 5 ,,0,,"4,453",,0,,0,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,,,,0.00,,,,,,,,,,,,No,,,
City of Riverside,Riverside,CA,9086,90086,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"1,932,666",25,DR, DO , 25 ,,0,,186,,0,,"116,171",,0,,0,,0,,0,,,0,,101,,0,,"609,306",,0,,0,,0,,,,,0.54,,,,,,,,,,,,No,,,
"Charlotte County Government, dba: Charlotte County Transit Division",Punta Gorda,FL,4129,40129,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"169,541",25,DR, PT , 20 ,,"50,336",,"33,057",,0,,0,,0,,0,,0,,0,,,"543,846",,"434,474",,0,,0,,0,,0,,0,,,10.80,,13.14,,,,,,,,,,,,No,,,
Connecticut Department of Transportation - CTTransit New Britain -Dattco.,New Britain,CT,1045,10045,Private Provider Reporting on Behalf of a Public Entity,Full Reporter,"924,859",25,CB, PT , 20 ,,"235,859",,0,,0,,0,,0,,0,,0,,0,,,"1,081,058",,0,,0,,0,,0,,0,,0,,,4.58,,,,,,,,,,,,,,No,,,
"City of Montgomery, dba: The M (Montgomery Area Transit System)",Montgomery,AL,4044,40044,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"263,907",25,MB, DO , 19 ,,"66,857",,"102,264",,0,,0,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,,0.00,,0.00,,,,,,,,,,,,No,,,
"Lake Erie Transportation Commission, dba: Lake Erie Transit",Monroe,MI,,50522,Independent Public Agency or Authority of Transit Service,Full Reporter,"51,240",25,DR, DO , 17 ,,"75,350",,0,,0,,0,,0,,0,,0,,0,,,"131,913",,0,,0,,0,,0,,0,,0,,,1.75,,,,,,,,,,,,,,No,,,
Macatawa Area Express Transportation Authority,Holland,MI,5184,50184,Independent Public Agency or Authority of Transit Service,Full Reporter,"99,941",24,MB, DO , 9 ,,"28,152",,"51,348",,0,,0,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,,0.00,,0.00,,,,,,,,,,,,No,,,
"Athens-Clarke County Unified Government, dba: Athens-Clarke County Transit Department",Athens,GA,4047,40047,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"128,754",24,DR, DO , 3 ,,"3,879",,"11,136",,0,,0,,0,,0,,0,,0,,,0,,"55,647",,0,,0,,0,,0,,0,,,0.00,,5.00,,,,,,,,,,,,No,,,
Pima Association of Governments,Tucson,AZ,9222,90222,"MPO, COG or Other Planning Agency",Full Reporter,"843,168",24,VP, PT , 24 ,,0,,"24,287",,0,,0,,0,,0,,0,,0,,,0,,"332,612",,0,,0,,0,,0,,0,,,,,13.70,,,,,,,,,,,,No,,,
"Adirondack Transit Lines, Inc,",Hurley,NY,2177,20177,Private-For-Profit Corporation,Full Reporter,"18,351,295",24,CB, DO , 24 ,,"423,342",,0,,0,,0,,0,,0,,0,,0,,,"5,115,302",,0,,0,,0,,0,,0,,0,,,12.08,,,,,,,,,,,,,,No,,,
"Athens-Clarke County Unified Government, dba: Athens-Clarke County Transit Department",Athens,GA,4047,40047,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"128,754",24,MB, DO , 21 ,,"239,466",,0,,0,,0,,0,,0,,0,,0,,,"1,031,941",,0,,0,,0,,0,,0,,0,,,4.31,,,,,,,,,,,,,,No,,,
Macatawa Area Express Transportation Authority,Holland,MI,5184,50184,Independent Public Agency or Authority of Transit Service,Full Reporter,"99,941",24,DR, DO , 15 ,,"28,721",,"52,386",,0,,0,,0,,0,,0,,0,,,"136,945",,"907,385",,0,,0,,0,,0,,0,,,4.77,,17.32,,,,,,,,,,,,No,,,
County of Lebanon Transit Authority,Lebanon,PA,3095,30095,Independent Public Agency or Authority of Transit Service,Full Reporter,"77,086",24,MB, DO , 13 ,,"93,517",,0,,0,,"13,229",,0,,0,,0,,0,,,"412,378",,0,,0,,"56,719",,0,,0,,0,,,4.41,,,,,,,,,,,,,,No,,,
"City of Pueblo, dba: Pueblo Transit",Pueblo,CO,8007,80007,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"136,550",24,MB, DO , 13 ,,"127,849",,0,,0,,0,,0,,0,,0,,0,,,"553,585",,0,,0,,0,,0,,0,,0,,,4.33,,,,,,,,,,,,,,No,,,
County of Lebanon Transit Authority,Lebanon,PA,3095,30095,Independent Public Agency or Authority of Transit Service,Full Reporter,"77,086",24,DR, DO , 11 ,,0,,"42,892",,0,,0,,0,,0,,0,,0,,,0,,"304,342",,0,,0,,0,,0,,0,,,,,7.10,,,,,,,,,,,,No,,,
"City of Pueblo, dba: Pueblo Transit",Pueblo,CO,8007,80007,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"136,550",24,DR, PT , 11 ,,0,,"23,790",,0,,0,,0,,0,,0,,0,,,0,,"333,722",,0,,0,,0,,0,,0,,,,,14.03,,,,,,,,,,,,No,,,
Cache Valley Transit District,Logan,UT,8028,80028,Independent Public Agency or Authority of Transit Service,Full Reporter,"94,983",23,DR, DO , 5 ,,0,,"22,577",,0,,0,,0,,0,,0,,0,,,0,,"137,609",,0,,0,,0,,0,,0,,,,,6.10,,,,,,,,,,,,No,,,
Southeast Area Transit District,Preston,CT,1040,10040,Independent Public Agency or Authority of Transit Service,Full Reporter,"209,190",23,DR, PT , 4 ,,0,,"12,839",,0,,0,,0,,0,,0,,0,,,"995,349",,"109,724",,0,,0,,0,,0,,0,,,,,8.55,,,,,,,,,,,,No,,,
"City of Laguna Beach, dba: Laguna Beach Transit",Laguna Beach,CA,9119,90119,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"583,681",23,MB, DO , 23 ,,0,,565,,"112,323",,0,,0,,0,,0,,0,,,0,,50,,0,,0,,"355,752",,0,,0,,,,,0.09,,0.00,,,,,,,,,,No,,,
Southeast Area Transit District,Preston,CT,1040,10040,Independent Public Agency or Authority of Transit Service,Full Reporter,"209,190",23,MB, DO , 19 ,,"230,438",,"8,885",,0,,0,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,,0.00,,0.00,,,,,,,,,,,,No,,,
Cache Valley Transit District,Logan,UT,8028,80028,Independent Public Agency or Authority of Transit Service,Full Reporter,"94,983",23,MB, DO , 18 ,,"172,817",,0,,0,,0,,0,,0,,0,,0,,,"924,886",,0,,0,,0,,0,,0,,0,,,5.35,,,,,,,,,,,,,,No,,,
Cooperative Alliance for Seacoast Transportation,Dover,NH,1086,10086,Independent Public Agency or Authority of Transit Service,Full Reporter,"88,087",22,DR, DO , 8 ,,0,,"28,637",,0,,0,,0,,0,,0,,0,,,"738,028",,"298,602",,0,,0,,0,,0,,0,,,,,10.43,,,,,,,,,,,,No,,,
Kings County Area Public Transit Agency,Hanford,CA,9200,90200,Independent Public Agency or Authority of Transit Service,Full Reporter,"87,941",22,DR, PT , 5 ,,0,,"16,617",,0,,0,,0,,0,,0,,0,,,0,,"103,717",,0,,0,,0,,0,,0,,,,,6.24,,,,,,,,,,,,No,,,
Greenville Transit Authority,Greenville,SC,4053,40053,Independent Public Agency or Authority of Transit Service,Full Reporter,"400,492",22,DR, DO , 5 ,,0,,"17,565",,0,,0,,0,,0,,0,,0,,,0,,"109,448",,0,,0,,0,,0,,0,,,,,6.23,,,,,,,,,,,,No,,,
"City of Springfield, dba: City Utilities of Springfield, MO",Springfield,MO,7003,70003,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"273,724",22,DR, DO , 4 ,,0,,"24,129",,0,,0,,0,,0,,0,,0,,,0,,"176,652",,0,,0,,0,,0,,0,,,,,7.32,,,,,,,,,,,,No,,,
Mid Mon Valley Transit Authority,Charleroi,PA,3061,30061,Independent Public Agency or Authority of Transit Service,Full Reporter,"66,086",22,MB, PT , 22 ,,"59,743",,0,,0,,"141,233",,0,,0,,0,,0,,,"344,619",,0,,0,,"600,476",,0,,0,,0,,,5.77,,,,,,,,,,,,,,No,,,
"Cumberland County, dba: Cumberland Area Transit System",Bridgeton,NJ,2193,20193,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"95,259",22,DR, DO , 22 ,,342,,"77,915",,0,,0,,0,,0,,0,,0,,,"3,178",,"548,485",,0,,0,,0,,0,,0,,,9.29,,7.04,,,,,,,,,,,,No,,,
"City of Springfield, dba: City Utilities of Springfield, MO",Springfield,MO,7003,70003,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"273,724",22,MB, DO , 18 ,,"227,929",,0,,0,,0,,0,,0,,0,,0,,,"1,094,827",,0,,0,,0,,0,,0,,0,,,4.80,,,,,,,,,,,,,,No,,,
Kings County Area Public Transit Agency,Hanford,CA,9200,90200,Independent Public Agency or Authority of Transit Service,Full Reporter,"87,941",22,MB, PT , 17 ,,0,,0,,0,,"226,925",,0,,0,,0,,0,,,0,,0,,0,,"763,044",,0,,0,,0,,,,,,,,,,,,,,,,,No,,,
Greenville Transit Authority,Greenville,SC,4053,40053,Independent Public Agency or Authority of Transit Service,Full Reporter,"400,492",22,MB, DO , 17 ,,"182,912",,"40,581",,0,,0,,0,,0,,0,,0,,,"722,251",,"90,829",,0,,0,,0,,0,,"3,122",,,3.95,,2.24,,,,,,,,,,,,No,,,
Cooperative Alliance for Seacoast Transportation,Dover,NH,1086,10086,Independent Public Agency or Authority of Transit Service,Full Reporter,"88,087",22,MB, DO , 14 ,,"134,423",,"9,520",,0,,0,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,,0.00,,0.00,,,,,,,,,,,,No,,,
Cities Area Transit,Grand Forks,ND,8008,80008,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"61,270",22,MB, DO , 11 ,,"48,821",,"15,815",,0,,0,,0,,0,,0,,0,,,"253,260",,"129,658",,0,,0,,0,,0,,0,,,5.19,,8.20,,,,,,,,,,,,No,,,
Cities Area Transit,Grand Forks,ND,8008,80008,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"61,270",22,DR, PT , 11 ,,0,,"24,497",,0,,0,,0,,0,,0,,0,,,0,,"267,990",,0,,0,,0,,0,,0,,,,,10.94,,,,,,,,,,,,No,,,
Great Falls Transit District,Great Falls,MT,8012,80012,Independent Public Agency or Authority of Transit Service,Full Reporter,"65,207",21,DR, DO , 8 ,,0,,"14,640",,0,,0,,0,,0,,0,,0,,,0,,"214,707",,0,,0,,0,,0,,0,,,,,14.67,,,,,,,,,,,,No,,,
Gary Public Transportation Corporation,Gary,IN,5045,50045,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208",21,DR, DO , 4 ,,0,,"21,323",,0,,0,,0,,0,,0,,0,,,0,,"198,863",,0,,0,,0,,0,,0,,,,,9.33,,,,,,,,,,,,No,,,
Northern New England Passenger Rail Authority,Portland,ME,1115,10115,Independent Public Agency or Authority of Transit Service,Full Reporter,"203,914",21,CR, PT , 21 ,,"802,968",,0,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,,0.00,,,,,,,,,,,,,,No,,,
Flagler County Public Transportation,Bunnell,FL,4R02-028,41068,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"349,064",21,DR, DO , 21 ,,0,,"95,874",,0,,0,,0,,0,,0,,0,,,0,,"612,672",,0,,0,,0,,0,,0,,,,,6.39,,,,,,,,,,,,No,,,
Gary Public Transportation Corporation,Gary,IN,5045,50045,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208",21,MB, DO , 17 ,,"194,570",,"17,137",,0,,0,,30,,0,,0,,0,,,"821,903",,0,,0,,0,,0,,0,,0,,,4.22,,0.00,,,,,,,,,,,,No,,,
Great Falls Transit District,Great Falls,MT,8012,80012,Independent Public Agency or Authority of Transit Service,Full Reporter,"65,207",21,MB, DO , 13 ,,"95,586",,0,,0,,0,,0,,0,,0,,0,,,"463,473",,0,,0,,0,,0,,0,,0,,,4.85,,,,,,,,,,,,,,No,,,
Medina County Public Transit,Medina,OH,5198,50198,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"1,780,673",20,MB, DO , 7 ,,"22,512",,"3,009",,0,,0,,0,,0,,0,,0,,,"43,905",,"83,976",,0,,0,,0,,0,,0,,,1.95,,27.91,,,,,,,,,,,,No,,,
"Lafayette City-Parish Consolidated Government, dba: Lafayette Transit System",Lafayette,LA,6038,60038,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"252,720",20,DR, PT , 6 ,,0,,"23,460",,0,,0,,0,,0,,0,,0,,,0,,"198,139",,0,,0,,0,,0,,0,,,,,8.45,,,,,,,,,,,,No,,,
City of Baltimore,Baltimore,MD,,30201,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"2,203,663",20,FB, PT , 3 ,,"8,475",,0,,0,,0,,0,,0,,0,,0,,,"26,503",,0,,0,,0,,0,,0,,0,,,3.13,,,,,,,,,,,,,,No,,,
"University of Kansas, dba: KU Parking & Transit",Lawrence,KS,,70044,University,Full Reporter,"88,053",20,MB, PT , 20 ,,"62,151",,0,,0,,0,,"74,135",,0,,0,,0,,,"605,621",,0,,0,,0,,0,,0,,0,,,9.74,,,,,,,,,,,,,,No,,,
City of Baltimore,Baltimore,MD,,30201,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"2,203,663",20,MB, PT , 17 ,,"91,810",,0,,0,,0,,0,,0,,0,,0,,,"316,699",,0,,0,,0,,0,,0,,0,,,3.45,,,,,,,,,,,,,,No,,,
"Lafayette City-Parish Consolidated Government, dba: Lafayette Transit System",Lafayette,LA,6038,60038,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"252,720",20,MB, DO , 14 ,,"86,535",,0,,0,,"161,183",,0,,0,,0,,0,,,"358,081",,0,,0,,"727,497",,0,,0,,0,,,4.14,,,,,,,,,,,,,,No,,,
Medina County Public Transit,Medina,OH,5198,50198,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"1,780,673",20,DR, DO , 11 ,,"16,110",,"17,631",,0,,0,,0,,0,,0,,0,,,"176,687",,"184,768",,0,,0,,0,,0,,0,,,10.97,,10.48,,,,,,,,,,,,No,,,
Cape Ann Transportation Authority,Gloucester,MA,1053,10053,Independent Public Agency or Authority of Transit Service,Full Reporter,"4,181,019",19,DR, PT , 8 ,,0,,"25,313",,0,,0,,0,,0,,0,,0,,,0,,"214,931",,0,,0,,0,,0,,0,,,,,8.49,,,,,,,,,,,,No,,,
Augusta Richmond County Transit Department,Augusta,GA,4023,40023,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"386,787",19,DR, PT , 7 ,,"24,621",,0,,0,,0,,0,,0,,0,,0,,,"198,051",,0,,0,,0,,0,,0,,0,,,8.04,,,,,,,,,,,,,,No,,,
"City of Wilsonville, dba: South Metro Area Regional Transit",Wilsonville,OR,0046,00046,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"1,849,898",19,DR, DO , 6 ,,"2,247",,"8,831",,0,,"1,882",,0,,0,,0,,0,,,"236,570",,"193,077",,0,,"171,154",,0,,0,,810,,,105.28,,21.86,,,,,,,,,,,,No,,,
Tahoe Transportation District,Zephyr Cove,NV,9R02-137,91092,Independent Public Agency or Authority of Transit Service,Full Reporter,"210,000",19,CB, DO , 4 ,,"28,555",,0,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,,0.00,,,,,,,,,,,,,,No,,,
City of Glendale ,Glendale,AZ,9034,90034,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,629,114",19,MB, DO , 4 ,,0,,"10,585",,"2,000",,0,,"8,052",,0,,0,,0,,,"38,744",,"53,068",,0,,0,,"7,785",,0,,0,,,,,5.01,,0.00,,,,,,,,,,No,,,
Tahoe Transportation District,Zephyr Cove,NV,9R02-137,91092,Independent Public Agency or Authority of Transit Service,Full Reporter,"210,000",19,DR, DO , 4 ,,"4,621",,"9,574",,0,,0,,0,,0,,0,,0,,,"10,601",,"65,958",,0,,0,,0,,0,,0,,,2.29,,6.89,,,,,,,,,,,,No,,,
Washington State Ferries,Seattle,WA,0035,00035,State Government Unit or Department of Transportation,Full Reporter,"3,059,393",19,FB, DO , 19 ,,"17,903,510",,0,,0,,0,,"825,236",,0,,0,,0,,,"911,580",,0,,0,,0,,0,,0,,0,,,0.05,,,,,,,,,,,,,,No,,,
City of Glendale ,Glendale,AZ,9034,90034,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,629,114",19,DR, DO , 15 ,,0,,"48,421",,"9,717",,0,,"1,769",,0,,0,,0,,,"8,188",,"263,273",,0,,0,,"40,038",,0,,0,,,,,5.44,,0.00,,,,,,,,,,No,,,
"City of Wilsonville, dba: South Metro Area Regional Transit",Wilsonville,OR,0046,00046,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"1,849,898",19,MB, DO , 13 ,,"42,690",,"35,548",,0,,"7,530",,0,,0,,0,,433,,,0,,0,,0,,0,,0,,0,,0,,,0.00,,0.00,,,,,,,,,,0.00,,No,,,
Augusta Richmond County Transit Department,Augusta,GA,4023,40023,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"386,787",19,MB, PT , 12 ,,"145,195",,0,,0,,0,,0,,0,,0,,0,,,"568,236",,0,,0,,0,,0,,0,,0,,,3.91,,,,,,,,,,,,,,No,,,
Tahoe Transportation District,Zephyr Cove,NV,9R02-137,91092,Independent Public Agency or Authority of Transit Service,Full Reporter,"210,000",19,MB, DO , 11 ,,"33,947",,"3,694",,0,,0,,0,,0,,0,,0,,,"574,099",,0,,0,,0,,0,,0,,0,,,16.91,,0.00,,,,,,,,,,,,No,,,
Cape Ann Transportation Authority,Gloucester,MA,1053,10053,Independent Public Agency or Authority of Transit Service,Full Reporter,"4,181,019",19,MB, PT , 11 ,,"36,866",,"5,775",,0,,0,,0,,0,,0,,0,,,"250,150",,"15,852",,0,,0,,0,,0,,0,,,6.79,,2.74,,,,,,,,,,,,No,,,
Michiana Area Council of Governments,South Bend,IN,5149,50149,"MPO, COG or Other Planning Agency",Full Reporter,"143,592",18,MB, PT , 9 ,,"112,415",,0,,0,,0,,0,,0,,0,,0,,,"724,022",,0,,0,,0,,0,,0,,0,,,6.44,,,,,,,,,,,,,,No,,,
Michiana Area Council of Governments,South Bend,IN,5149,50149,"MPO, COG or Other Planning Agency",Full Reporter,"143,592",18,DR, PT , 9 ,,0,,"23,845",,0,,0,,0,,0,,0,,0,,,0,,"340,921",,0,,0,,0,,0,,0,,,,,14.30,,,,,,,,,,,,No,,,
"City of Beaumont, dba: Beaumont Municipal Transit System",Beaumont,TX,6016,60016,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"147,922",18,DR, PT , 6 ,,"30,559",,0,,0,,"3,897",,0,,0,,0,,0,,,"192,590",,0,,0,,"23,492",,0,,0,,0,,,6.30,,,,,,,,,,,,,,No,,,
"City of Albany , dba: Albany Transit System",Albany,GA,4021,40021,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"95,779",18,DR, DO , 5 ,,0,,733,,0,,"24,492",,0,,0,,0,,0,,,0,,"12,311",,0,,"150,964",,0,,0,,0,,,,,16.80,,,,,,,,,,,,No,,,
"City of Scottsdale , dba: Scottsdale Trolley",Scottsdale,AZ,9131,90131,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,629,114",18,MB, PT , 18 ,,"90,696",,0,,0,,"114,087",,"38,888",,0,,0,,0,,,"673,240",,0,,0,,"445,315",,0,,0,,0,,,7.42,,,,,,,,,,,,,,No,,,
"Miami County, Ohio , dba: Miami County Public Transit ",Troy,OH,5169,50169,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"724,091",18,DR, PT , 18 ,,0,,"62,598",,0,,0,,0,,0,,0,,0,,,0,,"481,544",,0,,0,,0,,0,,0,,,,,7.69,,,,,,,,,,,,No,,,
"City of Clemson, dba: Clemson Area Transit",Clemson,SC,4208,40208,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"400,492",18,MB, DO , 18 ,,"104,710",,0,,0,,0,,0,,0,,0,,"709,242",,,"469,141",,0,,0,,0,,0,,0,,"309,271",,,4.48,,,,,,,,,,,,0.44,,No,,,
"City of Albany , dba: Albany Transit System",Albany,GA,4021,40021,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"95,779",18,MB, DO , 13 ,,"64,501",,0,,0,,"80,544",,"4,605",,0,,0,,0,,,"268,437",,0,,0,,"400,063",,0,,0,,0,,,4.16,,,,,,,,,,,,,,No,,,
"City of Beaumont, dba: Beaumont Municipal Transit System",Beaumont,TX,6016,60016,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"147,922",18,MB, PT , 12 ,,0,,0,,0,,"247,331",,0,,0,,0,,0,,,0,,0,,0,,"722,838",,0,,0,,0,,,,,,,,,,,,,,,,,No,,,
"City of Jackson Transportation Authority, dba: Jackson Area Transportation Authority",Jackson,MI,5034,50034,Independent Public Agency or Authority of Transit Service,Full Reporter,"90,057",17,MB, DO , 9 ,,"90,187",,0,,0,,0,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,,0.00,,,,,,,,,,,,,,No,,,
"City of Jackson Transportation Authority, dba: Jackson Area Transportation Authority",Jackson,MI,5034,50034,Independent Public Agency or Authority of Transit Service,Full Reporter,"90,057",17,DR, DO , 8 ,,"11,722",,"12,766",,0,,0,,0,,0,,0,,0,,,"458,667",,"148,508",,0,,0,,0,,0,,0,,,39.13,,11.63,,,,,,,,,,,,No,,,
River Valley Metro Mass Transit District,Bourbonnais,IL,5159,50159,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"81,926",17,CB, PT , 2 ,,"23,778",,"16,625",,0,,0,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,,0.00,,0.00,,,,,,,,,,,,No,,,
River Valley Metro Mass Transit District,Bourbonnais,IL,5159,50159,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"81,926",17,DR, PT , 2 ,,0,,"17,131",,0,,0,,0,,0,,0,,0,,,"45,531",,"189,780",,0,,0,,0,,0,,0,,,,,11.08,,,,,,,,,,,,No,,,
"City of Asheville, dba: ART (Asheville Redefines Transit)",Asheville,NC,4005,40005,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"280,648",17,MB, PT , 17 ,,"190,756",,0,,0,,0,,0,,0,,0,,"36,203",,,"1,145,136",,0,,0,,0,,0,,0,,"18,262",,,6.00,,,,,,,,,,,,0.50,,No,,,
City of DeKalb,DeKalb,IL,5176,50176,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"68,545",17,MB, PT , 17 ,,"71,923",,114,,0,,0,,0,,0,,0,,0,,,"641,445",,"29,320",,0,,0,,0,,0,,0,,,8.92,,257.19,,,,,,,,,,,,No,,,
River Valley Metro Mass Transit District,Bourbonnais,IL,5159,50159,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"81,926",17,MB, PT , 13 ,,"159,685",,"52,656",,0,,0,,0,,0,,0,,0,,,"897,716",,"316,743",,0,,0,,0,,0,,0,,,5.62,,6.02,,,,,,,,,,,,No,,,
"Putnam County , dba: Putnam Area Rapid Transit ",Carmel,NY,2096,20096,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"18,351,295",16,MB, PT , 8 ,,0,,"66,350",,0,,0,,0,,0,,0,,0,,,0,,"463,496",,0,,0,,0,,0,,0,,,,,6.99,,,,,,,,,,,,No,,,
"Putnam County , dba: Putnam Area Rapid Transit ",Carmel,NY,2096,20096,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"18,351,295",16,DR, PT , 8 ,,0,,"18,687",,0,,0,,0,,0,,0,,0,,,0,,"190,083",,0,,0,,0,,0,,0,,,,,10.17,,,,,,,,,,,,No,,,
Jackson Transit Authority,Jackson,TN,4057,40057,Independent Public Agency or Authority of Transit Service,Full Reporter,"71,880",16,DR, DO , 6 ,,0,,"39,263",,0,,0,,0,,0,,0,,0,,,"506,151",,"360,459",,0,,0,,0,,0,,0,,,,,9.18,,,,,,,,,,,,No,,,
"City of Nashua, dba: Nashua Transit System",Nashua,NH,1087,10087,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"226,400",16,DR, PT , 6 ,,0,,"7,648",,0,,0,,"11,611",,0,,0,,0,,,"209,522",,"53,877",,0,,"378,570",,0,,0,,0,,,,,7.04,,,,,,,,,,,,No,,,
Ohio Valley Regional Transportation Authority,Wheeling,WV,3035,30035,Independent Public Agency or Authority of Transit Service,Full Reporter,"81,249",16,DR, DO , 2 ,,0,,"5,812",,0,,0,,0,,0,,0,,0,,,0,,"42,549",,0,,0,,0,,0,,0,,,,,7.32,,,,,,,,,,,,No,,,
"Texoma Area Paratransit System, Inc",Sherman,TX,6107,60107,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"61,900",16,DR, PT , 16 ,,0,,"71,513",,0,,0,,0,,0,,0,,0,,,0,,"553,188",,0,,0,,0,,0,,0,,,,,7.74,,,,,,,,,,,,No,,,
Jackson County Mass Transit District,Carbondale,IL,5204,50204,Independent Public Agency or Authority of Transit Service,Full Reporter,"67,821",16,MB, DO , 16 ,,0,,"58,462",,0,,0,,0,,0,,0,,0,,,0,,"441,650",,0,,0,,0,,0,,0,,,,,7.55,,,,,,,,,,,,No,,,
